gender,weight,height,age,activity,goal,target_weight,days,calories,protein,carbs,fat
male,87,170,49,moderate,gain_weight,112,90,3063,152,415,87
male,69,154,29,high,gain_weight,81,38,2907,141,411,77
female,73,172,36,low,lose_weight,53,50,1002,144,56,22
male,98,187,22,moderate,build_muscle,104,85,3477,193,488,83
female,80,175,33,moderate,build_muscle,94,46,2756,151,398,61
female,78,168,25,moderate,build_muscle,84,139,2735,139,386,70
female,77,168,22,moderate,build_muscle,99,91,2711,149,348,79
male,69,180,18,low,lose_weight,43,71,1337,126,126,36
male,52,189,31,low,gain_weight,64,111,2310,107,324,64
female,55,161,34,high,build_muscle,67,168,2554,102,369,74
female,99,175,25,high,lose_weight,64,70,2416,207,275,54
female,95,189,22,high,gain_weight,120,120,3482,167,527,77
female,95,185,44,high,build_muscle,105,105,3296,197,458,74
female,98,163,22,moderate,gain_weight,109,44,2958,166,371,89
female,75,160,28,moderate,build_muscle,85,172,2453,149,295,74
male,54,157,32,low,gain_weight,58,63,2058,107,253,68
male,84,161,25,high,build_muscle,95,73,3244,162,414,104
female,55,171,42,high,lose_weight,42,144,1488,111,158,44
male,82,156,42,high,gain_weight,90,78,3147,141,451,86
female,67,165,50,high,lose_weight,44,154,1489,129,133,48
female,73,177,27,moderate,gain_weight,81,82,2697,119,360,86
male,50,165,18,low,lose_weight,42,83,1031,84,112,27
male,93,169,23,high,gain_weight,108,148,3583,159,519,96
female,59,182,19,high,gain_weight,72,62,2812,105,404,85
male,63,172,26,moderate,lose_weight,42,162,1750,107,218,49
female,83,178,33,high,lose_weight,54,136,2087,163,239,52
female,98,165,49,high,build_muscle,103,158,3008,179,364,92
female,90,152,44,low,lose_weight,60,175,1147,174,52,26
female,92,151,43,low,build_muscle,102,132,2155,158,267,50
female,59,179,19,high,lose_weight,38,100,1827,117,243,42
male,69,182,38,high,gain_weight,80,95,3021,150,395,93
male,66,172,23,low,gain_weight,78,50,2283,127,275,74
female,74,163,48,moderate,build_muscle,85,119,2416,160,319,55
male,73,163,21,high,lose_weight,46,128,2140,134,243,69
male,76,170,43,moderate,gain_weight,80,169,2694,145,344,81
female,53,173,20,moderate,gain_weight,64,102,2323,86,342,67
female,70,150,42,high,build_muscle,73,170,2517,112,366,67
female,98,184,24,high,build_muscle,104,149,3675,207,501,93
male,68,172,42,moderate,build_muscle,77,147,2844,128,396,82
male,84,167,49,low,build_muscle,96,68,2145,177,248,48
male,99,173,45,high,build_muscle,122,175,3504,185,491,88
female,83,180,35,moderate,build_muscle,98,95,2771,171,364,70
male,77,162,40,low,build_muscle,89,59,2070,160,224,58
male,95,162,18,high,lose_weight,85,76,2460,187,303,55
male,96,181,50,high,build_muscle,109,114,3462,203,422,106
female,95,166,22,low,build_muscle,101,111,2247,175,248,61
male,71,155,32,low,lose_weight,63,59,1106,142,63,31
male,93,157,24,high,gain_weight,120,72,3478,184,466,96
female,72,176,32,low,gain_weight,75,148,2124,117,291,54
female,87,177,49,moderate,gain_weight,111,110,2673,146,371,66
male,78,171,50,high,build_muscle,94,82,3089,165,437,75
female,64,155,25,moderate,lose_weight,39,80,1278,139,111,30
female,73,180,22,high,gain_weight,75,155,3048,153,453,68
male,55,161,43,high,lose_weight,48,98,1789,90,233,54
female,92,176,48,moderate,lose_weight,57,150,1766,164,158,52
female,91,165,41,high,lose_weight,67,171,1968,147,200,64
female,79,151,46,moderate,gain_weight,95,130,2319,151,300,56
male,57,157,23,moderate,build_muscle,65,32,2539,104,361,75
male,62,158,35,high,build_muscle,77,106,2694,114,420,61
female,95,152,45,high,lose_weight,78,111,1875,179,175,50
female,81,158,27,low,lose_weight,53,46,1140,158,49,34
male,95,162,34,moderate,gain_weight,103,177,3219,197,365,107
male,66,189,40,high,lose_weight,56,161,2420,130,340,59
male,72,153,44,low,gain_weight,83,42,2065,144,246,55
female,98,176,44,moderate,build_muscle,122,65,2994,164,400,81
female,60,188,42,high,build_muscle,72,136,2659,118,400,64
male,68,167,39,high,lose_weight,48,119,1995,129,237,58
female,63,158,36,low,build_muscle,70,84,1904,113,248,50
female,96,179,31,moderate,gain_weight,123,135,3204,190,448,72
female,68,181,38,moderate,build_muscle,73,176,2552,137,330,75
female,96,166,41,moderate,build_muscle,110,126,2843,187,351,76
male,76,189,20,low,build_muscle,84,157,2471,155,337,55
male,54,185,37,low,build_muscle,70,140,2294,86,317,75
male,72,163,24,high,lose_weight,51,109,2037,128,255,55
male,91,157,33,moderate,gain_weight,116,48,2942,168,365,89
male,96,183,30,high,gain_weight,117,149,3726,164,553,95
male,90,157,27,high,lose_weight,69,87,2302,169,270,60
male,100,186,42,high,build_muscle,103,173,3718,212,486,102
male,59,188,29,low,build_muscle,72,168,2285,128,278,73
male,96,173,50,moderate,gain_weight,101,138,3108,192,389,86
female,61,190,44,moderate,lose_weight,50,84,1507,125,156,42
male,58,184,18,low,gain_weight,68,144,2333,101,322,70
male,96,163,49,high,gain_weight,111,136,3346,179,483,77
male,54,157,40,moderate,lose_weight,49,105,1752,91,238,48
female,58,170,38,low,build_muscle,75,121,1887,106,236,57
male,98,178,18,low,lose_weight,61,93,1679,213,104,45
male,71,189,35,moderate,build_muscle,87,55,2961,125,453,71
female,65,188,35,moderate,gain_weight,79,99,2693,112,364,87
female,68,171,23,low,build_muscle,80,46,2030,112,287,47
female,88,157,39,high,gain_weight,104,147,2916,172,357,88
male,50,182,47,low,build_muscle,60,59,2024,86,279,62
female,75,158,42,low,gain_weight,94,34,1970,149,243,44
male,72,177,37,moderate,gain_weight,88,35,2887,144,370,91
female,64,161,45,low,gain_weight,70,133,1796,132,197,52
male,67,190,35,high,gain_weight,79,120,3173,129,482,80
male,73,190,30,high,gain_weight,76,107,3427,139,531,82
male,87,154,43,moderate,gain_weight,90,156,2844,173,378,70
male,59,158,27,low,gain_weight,76,51,2111,118,290,53
male,50,186,48,moderate,lose_weight,35,43,1476,83,196,39
female,91,153,20,moderate,build_muscle,101,175,2854,176,355,80
male,74,166,41,moderate,gain_weight,80,143,2781,161,381,67
male,87,178,34,moderate,gain_weight,105,43,3106,166,451,70
male,68,151,40,moderate,lose_weight,45,69,1463,109,156,44
female,74,164,47,moderate,build_muscle,77,69,2572,146,333,72
female,89,151,42,low,lose_weight,63,35,962,178,5,25
female,57,171,34,high,gain_weight,66,120,2596,119,342,83
female,91,182,18,moderate,gain_weight,99,129,3237,145,433,102
male,100,180,25,high,build_muscle,125,130,3742,177,525,103
female,64,164,25,high,gain_weight,66,107,2663,106,406,68
male,77,187,30,low,build_muscle,90,96,2454,129,316,74
female,55,150,49,low,build_muscle,64,127,1580,108,170,51
male,88,165,44,high,build_muscle,95,153,3193,165,438,86
female,51,155,50,low,lose_weight,34,40,502,107,-18,16
male,97,158,28,high,gain_weight,125,75,3415,189,447,96
female,56,189,37,high,gain_weight,68,118,2681,122,370,79
male,64,164,36,low,build_muscle,78,130,2082,103,307,48
female,89,190,34,high,lose_weight,68,159,2281,191,214,73
female,93,153,39,moderate,gain_weight,95,55,2802,187,324,83
male,90,183,27,moderate,lose_weight,70,164,2285,193,207,75
male,89,156,18,high,build_muscle,106,54,3390,174,423,110
female,68,176,40,high,gain_weight,73,124,2827,146,399,71
male,65,162,25,moderate,lose_weight,46,114,1628,113,183,48
female,74,150,23,high,lose_weight,56,71,1655,150,165,43
male,57,156,30,moderate,gain_weight,60,128,2426,110,337,70
male,58,189,38,moderate,lose_weight,41,142,1758,104,205,57
female,60,187,39,high,lose_weight,48,142,1813,98,255,44
female,75,156,49,high,lose_weight,63,56,1481,129,142,43
male,71,180,27,high,lose_weight,62,47,2283,127,296,65
male,90,174,20,moderate,build_muscle,107,173,3157,177,401,93
female,82,158,30,high,gain_weight,96,148,2961,167,380,85
male,65,168,39,high,gain_weight,77,64,2964,125,424,85
female,95,170,25,high,lose_weight,80,90,2266,167,247,67
female,75,177,47,low,build_muscle,78,62,2048,124,238,65
male,80,179,49,low,gain_weight,88,161,2388,165,277,68
female,53,181,42,low,build_muscle,65,154,1849,99,252,49
female,57,165,41,moderate,gain_weight,67,35,2112,98,277,67
male,77,157,25,low,gain_weight,91,64,2376,128,291,77
female,52,177,30,high,lose_weight,45,82,1540,113,168,45
male,62,151,41,low,build_muscle,79,107,2019,120,277,47
male,71,171,21,moderate,build_muscle,83,81,2878,140,405,76
female,54,154,40,moderate,lose_weight,34,169,1142,105,115,28
male,62,174,20,moderate,lose_weight,55,124,2144,131,257,65
female,91,171,21,high,gain_weight,94,86,3222,175,393,105
male,78,173,28,moderate,gain_weight,92,101,2843,129,402,79
male,51,188,40,moderate,lose_weight,36,166,1708,89,223,50
female,88,155,47,high,build_muscle,104,103,2835,174,359,77
female,77,183,38,moderate,lose_weight,65,84,1670,163,154,44
female,92,166,35,low,gain_weight,114,70,2424,191,290,54
male,74,172,49,high,gain_weight,87,164,2983,143,429,76
female,55,176,23,moderate,lose_weight,39,62,1338,94,158,36
female,72,165,30,moderate,gain_weight,93,48,2583,130,354,71
female,58,189,36,low,lose_weight,47,78,916,114,63,22
male,62,179,46,moderate,build_muscle,75,90,2801,109,384,91
male,90,171,22,moderate,lose_weight,69,94,2134,173,240,53
male,79,172,46,moderate,gain_weight,101,175,2879,171,390,70
male,92,180,27,low,build_muscle,98,67,2579,174,287,81
male,87,169,21,high,build_muscle,91,91,3353,175,460,89
female,67,167,46,moderate,build_muscle,83,87,2408,137,301,72
female,96,176,24,low,lose_weight,61,91,1386,159,106,35
female,69,173,46,high,gain_weight,74,40,2598,132,383,59
female,66,167,34,moderate,gain_weight,77,143,2488,114,353,68
male,76,156,29,high,lose_weight,58,143,1957,122,232,59
female,88,172,49,moderate,gain_weight,92,44,2838,177,343,84
male,72,166,42,moderate,lose_weight,67,173,2226,157,237,72
female,64,179,46,high,gain_weight,70,154,2709,131,408,61
male,58,183,49,moderate,build_muscle,64,172,2692,117,359,87
male,80,170,21,moderate,build_muscle,94,41,3089,143,408,98
female,73,152,44,low,gain_weight,80,108,1929,118,229,59
female,100,170,28,moderate,build_muscle,107,76,2939,200,314,97
male,78,187,19,high,build_muscle,80,102,3518,132,500,109
male,92,151,44,low,lose_weight,62,175,1229,182,43,36
female,98,171,26,low,lose_weight,84,112,1313,195,39,41
female,53,187,20,low,gain_weight,65,145,2065,86,322,47
female,52,188,38,moderate,build_muscle,56,35,2502,106,368,66
male,79,158,18,low,lose_weight,70,80,1231,129,107,31
male,51,165,31,low,lose_weight,35,61,1064,83,106,34
male,96,165,39,moderate,gain_weight,108,172,3019,186,400,74
female,91,189,50,low,build_muscle,111,33,2271,167,253,65
male,91,164,45,high,gain_weight,114,70,3368,175,438,101
female,57,161,22,high,lose_weight,49,98,1556,124,180,37
female,62,185,30,moderate,lose_weight,39,171,1643,135,188,38
male,60,175,40,high,build_muscle,66,73,2858,96,467,67
female,93,150,41,high,lose_weight,81,177,2018,196,158,66
female,67,165,22,low,lose_weight,42,170,1012,132,67,23
female,72,179,44,high,build_muscle,84,35,2785,146,350,88
male,60,172,26,low,lose_weight,44,33,1083,107,105,25
male,91,151,48,high,gain_weight,104,108,3220,158,456,84
male,81,170,33,low,gain_weight,101,94,2284,130,322,52
male,55,150,38,low,gain_weight,61,95,1917,117,257,46
male,50,184,20,moderate,lose_weight,36,37,1661,81,221,49
female,61,186,49,low,gain_weight,75,123,2053,106,264,63
male,92,174,20,low,build_muscle,98,101,2624,172,291,85
male,89,160,42,low,gain_weight,105,118,2512,174,293,71
male,54,170,36,low,build_muscle,60,105,2024,92,279,59
male,80,169,47,low,lose_weight,50,32,1194,143,92,27
male,91,179,49,low,gain_weight,102,48,2412,176,249,78
male,69,160,20,high,build_muscle,74,146,3173,122,461,93
male,74,164,22,low,build_muscle,87,110,2380,135,311,65
male,98,159,18,high,gain_weight,124,128,3678,196,502,97
female,99,169,31,moderate,lose_weight,64,116,1897,184,148,62
female,56,189,43,high,build_muscle,71,178,2688,107,380,81
female,60,162,29,low,gain_weight,76,166,1821,114,207,59
female,58,170,24,high,lose_weight,38,144,1709,102,198,56
female,93,165,40,moderate,gain_weight,102,132,2803,190,339,75
female,84,183,50,low,lose_weight,63,131,1177,171,48,32
female,65,157,22,moderate,lose_weight,42,39,1392,140,118,39
male,63,187,38,moderate,build_muscle,81,122,2925,118,431,80
female,66,157,33,low,gain_weight,71,58,2005,129,249,54
female,99,151,28,low,lose_weight,67,157,1304,208,29,39
male,74,172,44,moderate,lose_weight,49,49,1788,151,195,44
male,87,185,31,moderate,gain_weight,111,34,3216,171,412,97
male,89,180,23,high,gain_weight,112,40,3545,179,441,117
female,88,182,37,high,build_muscle,96,85,3233,169,443,86
male,51,166,48,high,lose_weight,40,145,1594,82,205,49
male,92,175,27,low,lose_weight,66,111,1468,158,124,37
male,100,174,38,low,build_muscle,105,74,2628,200,279,78
female,56,153,39,moderate,build_muscle,62,163,2255,117,294,67
female,63,151,45,low,gain_weight,79,154,1707,101,226,43
female,97,160,46,low,lose_weight,60,165,1191,174,56,29
male,58,175,31,low,build_muscle,64,65,2166,100,306,60
female,84,175,39,moderate,build_muscle,109,147,2766,146,383,72
female,59,165,23,high,build_muscle,74,148,2633,125,371,71
female,68,179,33,moderate,gain_weight,87,71,2597,109,404,60
female,53,179,26,high,lose_weight,42,132,1781,109,206,57
female,51,182,28,low,lose_weight,30,84,816,92,53,26
female,69,174,32,high,lose_weight,48,100,1770,113,206,54
male,50,171,35,low,build_muscle,53,37,1911,97,283,43
female,88,165,25,moderate,lose_weight,52,103,1756,148,189,44
male,71,166,32,high,build_muscle,92,168,3120,146,409,99
female,54,189,33,moderate,lose_weight,43,67,1489,94,202,33
female,52,177,35,moderate,lose_weight,34,52,1212,105,109,39
male,83,171,33,high,lose_weight,68,158,2217,169,227,69
female,77,150,18,low,gain_weight,86,40,2071,143,247,56
male,67,172,50,high,gain_weight,80,170,3082,109,495,73
female,86,164,23,moderate,lose_weight,55,48,1709,178,150,43
male,78,162,20,high,build_muscle,93,164,3234,164,450,86
male,76,190,28,low,lose_weight,60,44,1385,166,100,35
female,74,178,47,high,build_muscle,92,98,2897,131,379,94
female,82,181,47,moderate,gain_weight,90,179,2733,171,310,89
female,57,157,27,high,lose_weight,45,139,1588,106,204,38
female,83,169,39,moderate,gain_weight,106,141,2726,151,367,72
female,55,151,43,high,gain_weight,69,80,2304,95,315,73
female,81,154,27,low,lose_weight,58,35,1109,132,71,32
female,58,164,43,high,build_muscle,62,66,2566,105,398,61
female,74,177,30,high,build_muscle,91,155,3051,135,447,80
female,98,164,31,moderate,lose_weight,72,59,1999,160,210,57
male,91,185,41,low,build_muscle,95,150,2675,163,352,67
female,68,180,47,low,gain_weight,79,156,2083,135,257,56
female,91,158,19,moderate,lose_weight,68,52,1847,146,211,46
female,59,185,22,high,gain_weight,74,73,2781,104,449,62
female,69,153,36,high,lose_weight,45,54,1507,120,149,47
male,78,177,48,high,lose_weight,68,110,2070,162,230,55
female,77,162,23,high,gain_weight,87,170,3044,153,441,73
male,99,175,21,high,build_muscle,101,47,3793,208,541,88
female,76,171,32,high,lose_weight,56,113,1969,143,202,64
female,85,174,25,low,build_muscle,101,172,2318,138,273,74
male,90,159,35,low,build_muscle,105,178,2344,181,272,58
male,92,181,45,moderate,gain_weight,107,123,3133,194,399,84
male,85,159,19,low,lose_weight,69,67,1324,186,64,35
female,63,184,37,low,gain_weight,68,117,2135,101,288,64
male,54,180,39,moderate,gain_weight,61,84,2503,100,345,79
female,93,181,49,moderate,gain_weight,115,40,2927,180,350,89
female,54,174,48,low,gain_weight,70,51,1701,104,202,52
female,65,182,21,moderate,build_muscle,70,57,2768,110,401,80
female,72,171,24,high,build_muscle,89,162,2899,148,397,79
male,73,163,44,high,gain_weight,85,95,3104,148,457,75
male,76,153,33,moderate,lose_weight,48,171,1785,134,182,57
female,79,154,25,moderate,lose_weight,65,115,1481,156,132,36
female,50,187,21,low,gain_weight,64,46,1925,109,257,50
female,84,162,23,high,gain_weight,93,152,3004,146,418,82
male,82,150,38,moderate,lose_weight,50,152,1780,140,180,55
female,73,186,48,high,lose_weight,66,80,1845,148,188,55
male,100,163,38,moderate,gain_weight,118,96,3152,161,419,92
male,61,174,46,low,lose_weight,43,142,990,131,59,25
male,68,189,19,moderate,lose_weight,62,174,2509,135,353,61
female,51,150,29,high,build_muscle,59,149,2308,86,366,55
female,65,170,42,low,gain_weight,77,91,1923,136,225,52
female,98,153,47,moderate,gain_weight,126,103,2758,170,352,74
male,91,159,39,low,build_muscle,107,109,2448,198,249,72
female,63,189,18,low,gain_weight,79,123,2329,119,340,54
male,96,182,22,high,build_muscle,99,110,3851,171,520,120
female,58,183,46,high,build_muscle,68,122,2590,109,358,79
male,72,185,18,low,gain_weight,81,158,2600,134,335,80
female,59,174,29,low,lose_weight,43,41,904,109,52,28
male,79,151,38,high,build_muscle,90,110,2948,141,423,76
female,61,184,26,high,build_muscle,78,96,2707,128,368,79
male,84,178,18,low,lose_weight,50,91,1477,181,109,34
female,100,150,42,high,build_muscle,118,110,3017,172,363,97
female,65,178,47,moderate,lose_weight,39,118,1369,118,150,32
male,97,166,45,moderate,build_muscle,107,48,3033,156,380,98
male,63,179,33,low,build_muscle,65,152,2297,101,323,66
female,79,175,24,high,build_muscle,88,180,3196,168,442,83
male,74,183,41,low,build_muscle,85,89,2353,154,298,60
female,61,184,39,high,gain_weight,73,97,2721,104,382,86
male,64,150,30,high,lose_weight,50,40,1720,130,200,44
female,87,158,30,low,lose_weight,64,86,1083,168,21,35
female,76,172,26,low,gain_weight,87,163,2301,157,277,62
male,68,153,44,low,build_muscle,77,71,2095,129,271,54
female,66,163,39,moderate,gain_weight,83,123,2455,133,340,62
male,70,151,44,high,lose_weight,58,156,1925,117,221,63
female,85,162,25,moderate,lose_weight,73,102,1797,152,166,57
male,90,162,22,high,build_muscle,95,86,3531,150,536,86
female,58,180,39,moderate,build_muscle,68,98,2341,104,355,55
male,59,174,50,high,build_muscle,63,65,2844,120,441,66
male,63,172,29,low,lose_weight,51,96,1191,128,81,38
male,60,159,44,moderate,build_muscle,75,110,2588,115,337,86
male,56,170,28,low,build_muscle,63,57,2129,113,294,55
female,88,171,23,high,gain_weight,107,122,3125,155,402,99
female,66,163,47,high,lose_weight,47,126,1596,120,178,44
male,87,173,25,low,gain_weight,104,146,2558,170,284,82
female,61,167,50,moderate,lose_weight,47,163,1186,133,80,36
male,57,151,45,low,lose_weight,47,145,1099,111,102,27
female,64,177,18,low,gain_weight,82,144,2209,113,291,65
female,94,179,21,moderate,lose_weight,76,113,2042,171,208,58
female,58,167,18,high,gain_weight,66,49,2585,127,344,77
male,86,178,30,low,lose_weight,71,86,1442,137,139,37
female,78,169,47,moderate,build_muscle,100,113,2499,167,302,68
female,58,174,29,high,build_muscle,74,39,2717,115,372,85
male,93,166,27,moderate,lose_weight,58,153,2225,200,237,52
